"AtcoCode","CommonName","CommonNameLang","ShortName","ShortCommonNameLang","Landmark","LandmarkLang","Street","StreetLang","Crossing","CrossingLang","Indicator","IndicatorLang","CreationDateTime","ModificationDateTime","RevisionNumber","Modification"
"6500D0016","LOCHORE Benarty Primary School","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0026","LOCHORE MEADOWS Country Park","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0031","LOCHGELLY High School","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0035","LOCHGELLY Railway Station","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0039","LOCHGELLY Centre (Bank St)","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0045","LOCHGELLY Post Office","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0059","LUMPHINNANS Primary School","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0072","COWDENBEATH Band Hall","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0089","COWDENBEATH Clinic","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0091","COWDENBEATH Police Station","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0096","COWDENBEATH Town House","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0097","COWDENBEATH Railway Station","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0100","COWDENBEATH Council Offices","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0102","COWDENBEATH Broad St Centre","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0122","HILL OF BEATH Primary School","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0129","CROSSGATES Library","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0132","CROSSGATES Primary School","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0138","ABERDOUR Hillside School","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0139","ABERDOUR Primary School","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0142","ABERDOUR Railway Station","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0144","ABERDOUR Golf Course","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0152","DALGETY BAY Hillend Industrial Estate","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0163","DALGETY BAY Pentland Rise Moray Way Nrth ","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0172","DALGETY BAY Donibristle Primary School","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0174","DALGETY BAY The Bridges Moray Way South (X59/60)","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0184","DALGETY BAY Police Station","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0191","NORTH QUEENSFERRY Police Station","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0210","INVERKEITHING Chapel Place","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0210","INVERKEITHING Railway Station","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0212","INVERKEITHING Library","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0212","INVERKEITHING Primary School","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0213","INVERKEITHING Library","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0216","INVERKEITHING High School","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0225","ROSYTH Park Rd Primary School","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0244","ROSYTH Halt","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0244","ROSYTH Railway Station","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0250","ROSYTH Clydesdale Bank","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0250","ROSYTH Health Centre","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0250","ROSYTH Institute","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0250","ROSYTH Library","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0254","ROSYTH Crossroads","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0254","ROSYTH Police Station","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0260","ROSYTH Dockyard Club","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0260","ROSYTH The Yard","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0261","ROSYTH Dockyard Club","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0261","ROSYTH The Yard","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0262","ROSYTH Resource Centre","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0267","DUNFERMLINE Parkneuk Blackburn Avenue","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0267","PARKNEUK Braigh Gardens","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0272","MFI","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0272","Milesmark Fife Council Depot DUNFERMLINE","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0274","DUNFERMLINE Milesmark Primary School","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0278","Townhill  Primary School (Dunfermline)","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0278","Townhill bus terminus","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0279","DUNFERMLINE Townhill Day Hospital","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0282","DUNFERMLINE Scottish National Water Ski Centre","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0289","DUNFERMLINE Scott Street","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0291","DUNFERMLINE Harriebrae Park","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0294","DUNFERMLINE Wellwood bus terminus","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0294","DUNFERMLINE Wellwood Leadside Crescent","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0295","DUNFERMLINE Venturefair Avenue","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0302","CROSSGATES Springhill Brae","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0310","DUNFERMLINE Headwell Avenue","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0317","DUNFERMLINE Jean Mackie Centre","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0330","DUNFERMLINE Touch Mill","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0331","DUNFERMLINE Halbeath Rd Touch (Westboound)","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0331","DUNFERMLINE Touch (Westbound)","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0333","DUNFERMLINE Lynebank Hospital","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0335","HALBEATH Lauder College","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0353","DUNFERMLINE Carnegie Drive","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0357","DUNFERMLINE James Street","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0368","DUNFERMLINE Railway Station (adj St Margaret Dr)","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0369","DUNFERMLINE Town Railway Station","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0377","DUNFERMLINE East End Park","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0392","DUNFERMLINE St Columba's High School","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0418","DUNFERMLINE Rugby Club","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0421","DUNFERMLINE Nethertown Institute","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0425","DUNFERMLINE ASDA St Leonard's","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0425","DUNFERMLINE St Leonards Primary School","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0428","DUNFERMLINE Pitbauchlie Bank","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0436","DUNFERMLINE High School","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0449","DUNFERMLINE Blacklaw Primary School","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0459","DUNFERMLINE Tryst Centre","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0464","DUNFERMLINE Trondheim Parkway","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0467","DUNFERMLINE Lynburn Primary School","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0481","DUNFERMLINE Beanstalk Nursery","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0486","DUNFERMLINE Aberdour Place","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0486","DUNFERMLINE Glen Nevis Drive","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0486","DUNFERMLINE Pitcorthie Primary School","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0488","DUNFERMLINE Canmore Primary School","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0494","DUNFERMLINE Cypress Grove","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0500","DUNFERMLINE Pitreavie Golf Course","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0500","DUNFERMLINE Solectron","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0501","DUNFERMLINE Bank of Scotland Card Services","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0502","DUNFERMLINE Bank of Scotland Card Services","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0508","DUNFERMLINE Morrison Dr for Crematorium","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0518","KELTY Clentry Nursery School","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0541","KELTY Cross","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0541","KELTY Health Centre","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0541","KELTY Royal Bank","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0552","KELTY Cross","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0552","KELTY Oakfield Street","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0584","CROSSFORD Pitfirrane Golf Course","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0670","BLAIRHALL Bowling Green","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0670","Blairhall Institute","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0719","COWDENBEATH Beath High School","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0727","NORTH QUEENSFERRY Queensferry Lodge Hotel","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0740","DUNFERMLINE Rumblingwell","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0740","DUNFERMLINE West Baldridge Road","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0743","LONGANNET Power Station Access","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0748","ROSYTH Civil Service Sports Centre","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0756","DUNFERMLINE Woodmill High School","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0757","DUNFERMLINE Commerical Primary School","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0757","DUNFERMLINE St Margarets Primary School","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0757","DUNFERMLINE Whinhill","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0766","DUNFERMLINE Canmore Golf Course","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0766","DUNFERMLINE Venturefair Avenue","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0768","DALGETY BAY Link Road  Forth Reach (X59/60)","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D0913","DALGETY BAY Sports & Leisure Centre","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D1022","DUNFERMLINE John Douglas Home","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D1041","BALLINGRY Terminus","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D1048","KINCARDINE North Approach Rd","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D1175","FIFE LEISURE PARK ODEON CINEMA","en","","","","","","","","","","","2009-11-12T00:00:00","2009-11-12T00:00:00",,"new"
"6500D1175","ODEON CINEMA DUNFERMLINE","en","","","","","","","","","","","2009-11-12T00:00:00","2009-11-12T00:00:00",,"new"
"6500D9038","LOCHGELLY Council Offices","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D9038","LOCHGELLY Town House","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D9039","LOCHGELLY Health Centre","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D9039","LOCHGELLY Nursery","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
"6500D9040","LOCHGELLY North Primary School","en","","","","","","","","","","","2006-05-11T00:00:00","2007-02-15T00:00:00",,"new"
