"AtcoCode","OperatorRef","NationalCoachCode","Name","NameLang","LongName","LongNameLang","GridType","Easting","Northing","CreationDateTime","ModificationDateTime","RevisionNumber","Modification"
"3100Z101787","","900069133C","Belsay","en","Belsay: Filling Stn","en","U",410182,578701,"","",0,""
"3100Z102786","","900069133A","Belsay","en","Belsay: Shops","en","U",410196,578690,"","",0,""
"3100Z132669","","900098307","Heddon-on-the-Wall","en","Heddon on the Wall: Three Tuns Bus Stop","en","U",413296,566969,"","",0,""
"3100Z164727","","900069141A","Ponteland","en","Ponteland: opp Safeways","en","U",416410,572797,"","",0,""
"3100Z164728","","900069141C","Ponteland","en","Ponteland: Safeways","en","U",416478,572822,"","",0,""
"3100Z19886D","","900069183","Morpeth","en","Morpeth: Bus Station, Co-op","en","U",419867,586088,"","",0,""
"3100Z257819","","900098298","Red Lion","en","Bedlington (Northumberland): Red Lion Bus Stop","en","U",425739,581938,"","",0,""
"3100Z27687F","","900069123","Ashington (Northumberland)","en","Ashington (Northumberland): o/s Netto","en","U",427612,587810,"","",0,""
"3100Z27687G","","900069123A","Ashington (Northumberland)","en","Ashington: Bus Station, Stand G","en","U",427615,587798,"","",0,""
"3100Z31581H","","900069143A","Blyth (Northumberland)","en","Blyth: Bus Stn","en","U",431509,581548,"","",0,""
"3100Z316881","","900098299","Newbiggin-by-the-Sea","en","Newbiggin-by-the-Sea: (Cresswell Arms) Bus Stop","en","U",431630,588164,"","",0,""
"3200YNA00529","","900023012","Tadcaster","en","Tadcaster: Bus Stn","en","U",448824,443492,"","",0,""
"3200YNA00874","","900075152","Filey","en","Filey: Bus Stn","en","U",511532,480692,"","",0,""
"3200YNA00935","","900075122A","Cayton Bay","en","Cayton Bay: Bus Stop, o/s Entrance","en","U",506598,484202,"","",0,""
"3200YNA00936","","900075122C","Cayton Bay","en","Cayton Bay: Bus Stop, opp Entrance","en","U",506594,484252,"","",0,""
"3200YNA01057","","900098189","Seamer (Scarborough)","en","Seamer: Roundabout, Main Street","en","U",501529,483920,"","",0,""
"3200YNA01096","","900075104","Pickering (N Yorks)","en","Pickering: The Royal Oak, Eastgate","en","U",479979,483797,"","",0,""
"3200YNA01221","","900075102","Scarborough","en","Scarborough: Rail Station","en","U",503903,488330,"","",0,""
"3200YNA05099","","900098186","Huby (N Rigton)","en","Weeton: Station","en","U",427510,447543,"","",0,""
"3200YNA06577","","900073201A","Skipton","en","Skipton: Bus Station, Stand 8","en","U",398851,451427,"","",0,""
"3200YNA90161","","900074372","Thirsk","en","Thirsk: Market Place, Clock","en","U",442956,482090,"","",0,""
"3200YNA90259","","900074012A","Catterick","en","Catterick: opp Booth Memorial Hall","en","U",424105,498006,"","",0,""
"3200YNA90260","","900074012C","Catterick","en","Catterick: opp Angel Hotel","en","U",424042,498058,"","",0,""
"3200YNA90555","","900075212","Whitby (N Yorks)","en","Whitby: Langborne Road","en","U",489761,510825,"","",0,""
"3200YNA90595","","900075132A","Cloughton","en","Cloughton: opp Reading Room","en","U",500912,494377,"","",0,""
"3200YNA90596","","900075132C","Cloughton","en","Cloughton: o/s Reading Room","en","U",500896,494368,"","",0,""
"3200YNA90757","","900098193","Goathland","en","Goathland: Bus Shelter","en","U",483292,501279,"","",0,""
"3200YNA90762","","900098191","Thornton-le-Dale","en","Thornton le Dale: Thornton Cross","en","U",483433,483043,"","",0,""
"3200YNA91029","","900074022A","Easingwold","en","Easingwold: Mowbray House","en","U",452689,469720,"","",0,""
"3200YNB01104","","900074022C","Easingwold","en","Easingwold: New Inn","en","U",452624,469761,"","",0,""
"3200YND10828","","900074103","Knaresborough","en","Knaresborough: Bus Stn","en","U",435122,456994,"","",0,""
"3200YND12810","","900074262","Ripon","en","Ripon: Bus Stn","en","U",431334,471335,"","",0,""
"3200YND57000","","900074132A","Harrogate","en","Harrogate: Station Parade, opp Raglan St","en","U",430361,455450,"","",0,""
"3200YNF10054","","900098190","Eden Camp","en","Eden Camp","en","U",480138,473662,"","",0,""
"3200YNF10097","","900098188","Sherburn (N Yorks)","en","Sherburn: Cross Roads","en","U",495799,476764,"","",0,""
"3290YYA00044","","900098316","Askham Bar","en","York: Askham Bar Coach Stop","en","U",458247,448924,"","",0,""
"3290YYA00137","","900074092A","York (York)","en","York: opp Rail Station, Stop J","en","U",459684,451682,"","",0,""
"3290YYA00144","","900074092C","York (York)","en","York: o/s Rail Station, Stop C","en","U",459669,451719,"","",0,""
"3300AS0228","","900029106C","Harlow Wood","en","Mansfield: opp Portland Training College","en","U",454958,356769,"","",0,""
"3300AS0230","","900029106A","Harlow Wood","en","Mansfield: o/s Portland Training College","en","U",454988,356741,"","",0,""
"3300BA0525","","900029384","Worksop","en","Worksop: Hardy St, Stand 1","en","U",458348,379018,"","",0,""
"3300BA0999","","900083034","Retford","en","Retford: Bus Stn","en","U",470672,381026,"","",0,""
"3300GE0100","","900029184","Ravenshead","en","Ravenshead: Newstead Abbey Gates","en","U",455623,354511,"","",0,""
"3300GE0101","","900029184A","Ravenshead","en","Ravenshead: Opposite Newstead Abbey Gates ","en","U",455623,354603,"","",0,""
"3300MA0123","","900029144","Mansfield (Notts)","en","Mansfield: Rosemary St, Bus Stn","en","U",453545,361090,"","",0,""
"3300MA0271","","900029124C","Market Warsop","en","Warsop: opp Bingo Hall","en","U",456691,368075,"","",0,""
"3300MA0311","","900029124A","Market Warsop","en","Warsop: o/s Oak Garage","en","U",456687,367945,"","",0,""
"3300NS0984","","900083024","Newark (Notts)","en","Newark-on-Trent: The Wharf","en","U",479718,354139,"","",0,""
"3300RU0533","","900029034A","Bingham (Notts)","en","Bingham: White Lion P.H.","en","U",470152,339792,"","",0,""
"3300RU0534","","900029034C","Bingham (Notts)","en","Bingham: opp White Lion P.H.","en","U",470118,339788,"","",0,""
"3390BB01","","900029044Z","Nottingham","en","Nottingham: Canal Street, Broad Marsh Bus Statio","en","U",457361,339438,"","",0,""
"3390BB12","","900029044Y","Nottingham","en","Nottingham: Canal Street, Broad Marsh Bus Statio","en","U",457383,339421,"","",0,""
"3390BB13","","900029044","Nottingham","en","Nottingham: Broad Marsh Bus Station, Bay 13","en","U",457401,339423,"","",0,""
"3390CL93","","900029094","Clifton (Nottingham)","en","Nottingham: Trent University (Clifton)","en","U",455072,335125,"","",0,""
"3390F1","","900029044X","Nottingham","en","Nottingham: Friar Lane, Stop F1 ","en","U",457084,339781,"","",0,""
"3390S4","","900098332","Nottingham","en","Nottingham: Carrington Street, Station, Stop S4","en","U",457415,339178,"","",0,""
"3390SH05","","900029024C","Sherwood (Nottingham)","en","Nottingham: Mansfield Road, opp Lloyd Street","en","U",457374,342926,"","",0,""
"3390SH14","","900029024A","Sherwood (Nottingham)","en","Nottingham: Mansfield Road, opp Daybrook Street","en","U",457424,343006,"","",0,""
"3390VB02","","900098177","Nottingham","en","Nottingham: Victoria Bus Station, Bay 2","en","U",457299,340508,"","",0,""
"34000000002","","900049073","Oxford City Centre","en","Oxford: Gloucester Green Bus Station, Bay 2","en","U",451003,206380,"","",0,""
"340000004H5","","900049070S","Oxford City Centre","en","Oxford: St Aldates, Stop H5","en","U",451402,206003,"","",0,""
"340000005T1","","900049073N","Oxford City Centre","en","Oxford: Magdalen St, Stop T1","en","U",451281,206458,"","",0,""
"340000009LRE","","900049066C","Sandhills (Oxford)","en","Oxford (Thornhill): Park & Ride Stop E","en","U",456641,207479,"","",0,""
"340000009LRW","","900049066A","Sandhills (Oxford)","en","Oxford (Thornhill): Park & Ride Stop F","en","U",456461,207395,"","",0,""
"340000072BS","","900048023","Banbury Town Centre","en","Banbury: Bus Stn, Bridge St","en","U",445928,240639,"","",0,""
"340000093BP2","","900048113","Bicester Town Centre","en","Bicester: Town Centre Bure Place, Stop 2","en","U",458406,222534,"","",0,""
"340000305MP","","900098237","Faringdon","en","Faringdon: Market Place","en","U",428883,195590,"","",0,""
"340000632WLY","","900098329","Burford (Oxon)","en","Burford (Oxon): A40, Oxford Road Layby","en","U",425217,211600,"","",0,""
"340000831TOH","","900098328","Witney","en","Witney: Market Place, Market Square, Stop B","en","U",435595,209613,"","",0,""
"340001041OPP","","900098253","Shrivenham","en","Shrivenham: High Street","en","U",424092,188950,"","",0,""
"340001126YOR","","900049069","St Clements","en","Oxford: St Clements, St Clements Street","en","U",452503,206025,"","",0,""
"340001309COI","","900049068A","Headington","en","Oxford (Headington): London Rd, nr Kennett Rd","en","U",454595,207138,"","",0,""
"340001309COO","","900049068C","Headington","en","Oxford (Headington): London Rd, opp Post Office","en","U",454649,207177,"","",0,""
"340001319CNR","","900049074C","Headington","en","Oxford: Headington: Girls School Stop B9","en","U",453796,206733,"","",0,""
"340001319OPP","","900049074A","Headington","en","Oxford: Headington: Girls School Stop B8","en","U",453858,206771,"","",0,""
"340001612EAS","","900098335","Didcot","en","Didcot: Broadway Stop B1","en","U",452639,189994,"","",0,""
"340001811WAT","","900098102","Lewknor","en","Lewknor: B4009, Tube Stop, Lewknor M40 Slip Road","en","U",471775,197477,"","",0,""
"340001992J1","","900049070P","Oxford City Centre","en","Oxford: High St, Queens Lane, Stop J1","en","U",451834,206249,"","",0,""
"340001992J3","","900049070A","Oxford City Centre","en","Oxford: High St, Stop J3","en","U",451809,206254,"","",0,""
"340001992K4","","900049070M","Oxford City Centre","en","Oxford: High St, Queens Lane, Stop K4","en","U",451811,206270,"","",0,""
"340001992K5","","900049070C","Oxford City Centre","en","Oxford: High St, Stop K5","en","U",451821,206268,"","",0,""
"340003026W","","900098192","Water Eaton (Oxford)","en","Oxford: Water Eaton Park and Ride","en","U",450206,211872,"","",0,""
"340003162CNR","","900098103","Caversfield","en","Caversfield: A4421, Skimmingdish Lane Corner","en","U",459016,224447,"","",0,""
"3500B091100","","900012524C","Halfway House (Shrops)","en","Halfway House: Seven Stars Inn","en","U",333968,311610,"","",0,""
"3500B091101","","900012524A","Halfway House (Shrops)","en","Halfway House: opp Seven Stars Inn","en","U",333959,311623,"","",0,""
"3500B101602","","900012473C","Nesscliffe","en","Nesscliffe: Bus Lay-by, opp The Crescent","en","U",338099,319641,"","",0,""
"3500B101603","","900012473A","Nesscliffe","en","Nesscliffe: The Crescent, Bus Lay-by","en","U",338144,319561,"","",0,""
"3500B128900","","900012483A","Gobowen","en","Gobowen: opp Hart & Trumpet P.H.","en","U",330270,333440,"","",0,""
"3500B188802","","900012483C","Gobowen","en","Gobowen: Chirk Road, Bus Stop No 3","en","U",330282,333518,"","",0,""
"3500B243000","","900012512A","Ford (Shrops)","en","Ford (Shrops): A458, Adjacent Rural Cottages","en","U",341565,313191,"","",0,""
"3500B243001","","900012512C","Ford (Shrops)","en","Ford (Shrops): A458, Opposite Rural Cottages ","en","U",341572,313180,"","",0,""
"3500B277100","","900012403","Oswestry","en","Oswestry: Bus Stn","en","U",329367,329888,"","",0,""
"3500B323800","","900012283","Shrewsbury","en","Shrewsbury: Bus Stn, Raven Meadows","en","U",349301,312804,"","",0,""
"3590E106400","","900019143","Telford Town Centre","en","Telford: Town Centre Bus Stn","en","U",369766,308788,"","",0,""
"3590E120008","","900098348","Wellington (Telford)","en","Wellington (Telford): Bus Station","en","U",365264,311609,"","",0,""
"3600DOB21409","","900045125C","Henstridge Ash","en","Henstridge: Lay-by, opp Virginia Ash P.H.","en","U",372107,120114,"","",0,""
"3600DOY38775","","900045125A","Henstridge Ash","en","Henstridge: Lay-by, nr Virginia Ash P.H.","en","U",372099,120147,"","",0,""
"3600DOY38781","","900087265C","Glastonbury","en","Glastonbury: o/s Town Hall","en","U",349891,138870,"","",0,""
"3600SOA10110","","900098227","Bishop's Lydeard","en","Bishops Lydeard: Leithbridge Arms","en","U",316657,129119,"","",0,""
"3600SOA10157","","900042615","Williton","en","Williton: County Stores","en","U",307730,140988,"","",0,""
"3600SOA10173","","900042605","Watchet","en","Watchet: Railway Station","en","U",307172,143261,"","",0,""
"3600SOA10185","","900098234","Marsh Street","en","Dunster: Dunster Steep","en","U",299399,144126,"","",0,""
"3600SOA10419","","900042256A","North Petherton","en","North Petherton: opp Scrivens Butchers","en","U",328879,133000,"","",0,""
"3600SOA10420","","900042256C","North Petherton","en","North Petherton: Scrivens Butchers","en","U",328892,132987,"","",0,""
"3600SOA10592","","900045190A","Milborne Port","en","Milborne Port: nr Queens Head","en","U",367803,118643,"","",0,""
"3600SOA10593","","900045190C","Milborne Port","en","Milborne Port: opp Queens Head","en","U",367807,118634,"","",0,""
"3600SOA14169","","900042755","Bridgwater","en","Bridgwater: Watsons Lane, Bus Station, Stop 8","en","U",330153,137184,"","",0,""
"3600SOA30525","","900045155","Yeovil","en","Yeovil: Bus Stn","en","U",356020,116034,"","",0,""
"3600SOB20171","","900042516A","Wellington (Somerset)","en","Wellington (Somerset): Bus Shelter","en","U",313969,120672,"","",0,""
"3600SOB20172","","900042516C","Wellington (Somerset)","en","Wellington (Somerset): opp Bus Shelter","en","U",313946,120674,"","",0,""
"3600SOB20238","","900042625","Minehead","en","Minehead: The Parade ","en","U",296795,146216,"","",0,""
"3600SOB20242","","900042675","Minehead","en","Minehead (Butlins): Coach Stop","en","U",297975,146321,"","",0,""
"3600SOB20768","","900098261","Wincanton","en","Wincanton: Memorial Hall","en","U",371560,128641,"","",0,""
"3600SOB20908","","900087215A","Street (Somerset)","en","Street: Crispin Hall","en","U",348341,136640,"","",0,""
"3600SOB20909","","900087215C","Street (Somerset)","en","Street: opp Crispin Hall","en","U",348377,136608,"","",0,""
"3600SOB20963","","900087265A","Glastonbury","en","Glastonbury: opp Town Hall","en","U",349878,138875,"","",0,""
"3600SOB21001","","900087135","Wells","en","Wells: Princes Rd, Bus Stn","en","U",354622,145543,"","",0,""
"3600SOB21579","","900087105A","Shepton Mallet","en","Shepton Mallet: opp Car Park","en","U",361817,143755,"","",0,""
"3600SOB21580","","900087105C","Shepton Mallet","en","Shepton Mallet: o/s Car Park","en","U",361787,143725,"","",0,""
"3600SOB21658","","900087176A","Oakhill (Somerset)","en","Oakhill: Bus Shelter, opp Primary School","en","U",363550,147332,"","",0,""
"3600SOB21659","","900087176C","Oakhill (Somerset)","en","Oakhill: o/s Primary School","en","U",363540,147336,"","",0,""
"3600SOB21724","","900087355A","Frome","en","Frome: Post Office","en","U",377682,148085,"","",0,""
"3600SOB21725","","900087355C","Frome","en","Frome: opp Post Office","en","U",377672,148056,"","",0,""
"3600SOC30746","","900098239","Ilminster","en","Ilminster: Market House","en","U",336134,114538,"","",0,""
"3600SOC30804","","900045135","Ilchester","en","Ilchester: Lyster Close","en","U",352250,122471,"","",0,""
"3600SOC30962","","900042205","Taunton (Somerset)","en","Taunton: Bus Stn","en","U",322534,124567,"","",0,""
"3600SOC31343","","900041346A","Highbridge (Burnham-on-Sea)","en","Highbridge: opp Cemetery","en","U",332017,147640,"","",0,""
"3600SOC31344","","900041346C","Highbridge (Burnham-on-Sea)","en","Highbridge: Cemetery","en","U",332015,147691,"","",0,""
"3600SOC31361","","900041356A","Burnham-on-Sea","en","Burnham-on-Sea: opp Old Pier Tavern","en","U",330371,148793,"","",0,""
"3600SOC31362","","900041356C","Burnham-on-Sea","en","Burnham-on-Sea: Old Pier Tavern","en","U",330395,148807,"","",0,""
"3600SOC31436","","900041345","Burnham-on-Sea","en","Burnham-on-sea: Haven Holiday Centre","en","U",330517,148379,"","",0,""
"3600SOC31497","","900041366A","Brean","en","Brean Sands Pontins: o/s Entrance","en","U",329618,155046,"","",0,""
"3600SOC31498","","900041366C","Brean","en","Brean Sands Pontins: opp Entrance","en","U",329637,155095,"","",0,""
"370010163","","900025062","Rotherham Centre","en","Rotherham: Bus Stn","en","U",442890,393209,"","",0,""
"370010212","","900025092","Meadowhall","en","Sheffield (Meadowhall): Interchange","en","U",439073,391236,"","",0,""
"370010268","","900025212","Barnsley Centre","en","Barnsley: Interchange","en","U",434697,406466,"","",0,""
"370021632","","900098341","Drakehouse","en","Crystal Peaks: Bus Station Stop CP1","en","U",443098,382966,"","",0,""
"370022031","","900025102A","Meadowhead","en","Sheffield (Meadowhead): Norton Hotel","en","U",435085,381380,"","",0,""
"370022032","","900025102C","Meadowhead","en","Sheffield (Meadowhead): opp Norton Hotel","en","U",435131,381304,"","",0,""
"370022178","","900025082C","Stocksbridge","en","Stocksbridge: Lay-by, Library","en","U",427101,398487,"","",0,""
"370026692","","900025082A","Stocksbridge","en","Stocksbridge: Voyager","en","U",427265,398421,"","",0,""
"370046339","","900098187","Finningley","en","Robin Hood Airport","en","U",465699,398691,"","",0,""
"370050993","","900025242C","Langsett","en","Langsett: Waggon & Horses","en","U",421268,400480,"","",0,""
"370051159","","900025242A","Langsett","en","Langsett: opp Waggon & Horses","en","U",421188,400476,"","",0,""
"370070005","","900025072","Sheffield Centre","en","Sheffield Crucible Theatre: Interchange","en","U",435769,387183,"","",0,""
"370070018","","900081012","Doncaster Centre","en","Doncaster: Interchange","en","U",457185,403417,"","",0,""
"3800C200800","","900033233","Cannock Town Centre","en","Cannock: Bus Stn","en","I",398000,310316,"","",0,""
