"AtcoCode","StartGridType","StartEasting","StartNorthing","EndGridType","EndEasting","EndNorthing","CreationDateTime","ModificationDateTime","RevisionNumber","Modification"
"3890D114101","U",391044,348121,"U",391180,348095,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D114102","U",391176,348093,"U",391043,348115,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D114201","U",391093,348373,"U",391000,348717,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D114202","U",390999,348718,"U",391096,348371,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D114301","U",390998,348483,"U",390992,348703,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D114302","U",390995,348706,"U",390998,348480,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D114401","U",390982,348721,"U",390900,348827,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D114402","U",390905,348830,"U",390985,348722,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D114501","U",390880,348844,"U",390796,348901,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D114502","U",390794,348906,"U",390884,348846,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D114801","U",390797,348938,"U",390830,349362,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D114802","U",390835,349363,"U",390799,348934,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D114901","U",390651,348666,"U",390734,348910,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D114902","U",390739,348910,"U",390657,348667,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D115001","U",390773,348655,"U",390879,348830,"1899-12-30T00:00:00","2011-01-18T15:49:13",1,"rev"
"3890D115101","U",390465,348615,"U",390489,348480,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D115201","U",390062,347144,"U",390112,347243,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D115202","U",390114,347242,"U",390063,347138,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D115301","U",390125,347245,"U",390703,347388,"1899-12-30T00:00:00","2009-06-30T15:35:00",1,"rev"
"3890D115302","U",390702,347383,"U",390121,347243,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D115401","U",390709,347374,"U",390667,347274,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D115402","U",390664,347272,"U",390706,347375,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D115501","U",390673,347259,"U",390785,347206,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D115502","U",390783,347204,"U",390672,347257,"1899-12-30T00:00:00","2009-02-03T09:25:00",1,"rev"
"3890D115601","U",390795,347208,"U",390840,347399,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D115602","U",390845,347399,"U",390799,347206,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D115701","U",390851,347406,"U",391069,347321,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D115702","U",391069,347314,"U",390853,347404,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D115801","U",391067,347298,"U",390991,347260,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D115802","U",390993,347263,"U",391066,347301,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D115901","U",390986,347252,"U",390771,347139,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D115902","U",390771,347141,"U",390983,347251,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D116001","U",390759,347136,"U",390699,346998,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D116002","U",390694,347001,"U",390757,347140,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D116101","U",390704,346984,"U",390737,346910,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D116102","U",390732,346912,"U",390695,346987,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D116201","U",389238,348862,"U",388963,348982,"1899-12-30T00:00:00","2010-02-09T16:08:00",1,"rev"
"3890D116301","U",393892,342647,"U",393875,342254,"1899-12-30T00:00:00","2009-03-09T13:55:00",2,"rev"
"3890D116401","U",388944,350993,"U",389160,351129,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D116402","U",389165,351126,"U",388938,350990,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D116501","U",389176,351132,"U",389231,351158,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D116502","U",389231,351154,"U",389171,351129,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D116601","U",389245,351153,"U",389343,351140,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D116602","U",389343,351137,"U",389240,351154,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D116701","U",389343,351154,"U",389258,351302,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D116702","U",389260,351305,"U",389342,351160,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D116801","U",389248,351313,"U",389192,351382,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D116802","U",389193,351385,"U",389253,351309,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D116901","U",390930,351148,"U",391059,351105,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D117001","U",391065,351098,"U",391222,351069,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D117101","U",391233,351075,"U",391270,351225,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D117201","U",391279,351234,"U",391359,351218,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D117301","U",393860,342241,"U",393629,342320,"1899-12-30T00:00:00","2009-03-09T13:56:00",2,"rev"
"3890D117401","U",389248,348799,"U",389244,348856,"1899-12-30T00:00:00","2010-02-09T16:11:00",1,"rev"
"3890D117501","U",388953,348973,"U",388915,348858,"1899-12-30T00:00:00","2010-02-09T16:12:00",1,"rev"
"3890D117601","U",391366,351225,"U",391366,351257,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D117701","U",391361,351262,"U",391047,351458,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D117801","U",389785,346466,"U",389772,346422,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D117901","U",389780,346413,"U",389932,346369,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D118001","U",389964,346364,"U",390210,346341,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D118002","U",390206,346338,"U",389960,346361,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D118101","U",389948,346376,"U",389959,346417,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D118201","U",390843,346805,"U",392136,345589,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D118202","U",392135,345585,"U",390843,346802,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D118301","U",391898,345309,"U",391843,345327,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D118302","U",391847,345330,"U",391901,345324,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D118401","U",391528,345744,"U",391478,345692,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D118402","U",391483,345701,"U",391526,345747,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D118501","U",391469,345697,"U",391039,346144,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D118502","U",391041,346147,"U",391471,345699,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D118601","U",391040,346157,"U",391071,346188,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D118602","U",391073,346185,"U",391042,346155,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D118701","U",391070,346197,"U",391031,346237,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D118702","U",391032,346241,"U",391073,346197,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D118801","U",392562,344151,"U",392732,343840,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D118802","U",392732,343835,"U",392561,344156,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D118901","U",392748,343837,"U",392851,343794,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D118902","U",392849,343790,"U",392741,343836,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D119001","U",392863,343803,"U",392893,343860,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D119002","U",392899,343857,"U",392861,343789,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D119101","U",392902,343867,"U",392926,343851,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D119102","U",392927,343844,"U",392908,343857,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D119201","U",392937,343854,"U",393059,344030,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D119202","U",393060,344024,"U",392940,343850,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D119301","U",393721,344398,"U",393721,344603,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D119302","U",393726,344604,"U",393727,344403,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D119401","U",393829,343927,"U",393913,343907,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D119402","U",393910,343904,"U",393827,343919,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D119501","U",393919,343911,"U",394065,343663,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D119502","U",394064,343672,"U",393921,343909,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D119601","U",393770,343853,"U",394046,343672,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D119602","U",394056,343658,"U",393763,343851,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D119701","U",394068,343653,"U",394176,343572,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D119702","U",394174,343569,"U",394056,343658,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D119801","U",393223,342417,"U",393465,342257,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D119802","U",393464,342252,"U",393222,342412,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D119901","U",393519,342332,"U",393631,342530,"1899-12-30T00:00:00","2009-03-09T13:53:00",2,"rev"
"3890D119902","U",393634,342528,"U",393479,342254,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D120001","U",392540,343331,"U",392391,343045,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D120002","U",392389,343054,"U",392538,343322,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D120101","U",392392,343040,"U",392618,342897,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D120201","U",392619,342888,"U",392375,343037,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D120301","U",394075,341264,"U",394321,340876,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D120302","U",394315,340876,"U",394072,341259,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D120401","U",392901,340928,"U",393170,340679,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D120402","U",393168,340678,"U",392898,340925,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D120501","U",392011,342416,"U",391692,342295,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D120502","U",391727,342310,"U",392006,342419,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D120601","U",392156,342429,"U",392266,341966,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D120602","U",392264,341961,"U",392150,342443,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D120701","U",392281,341958,"U",392309,341987,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D120702","U",392313,341984,"U",392283,341954,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D120801","U",392309,341987,"U",392417,341409,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D120802","U",392417,341414,"U",392313,341984,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D120901","U",392452,341346,"U",392673,341140,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D120902","U",392670,341136,"U",392454,341339,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D121001","U",392696,341077,"U",392870,340943,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D121002","U",392866,340940,"U",392691,341077,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D121101","U",392697,341136,"U",392861,341203,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D121102","U",392858,341198,"U",392682,341122,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D121201","U",392895,341382,"U",392920,341336,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D121202","U",392917,341334,"U",392893,341377,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D121301","U",392934,341335,"U",392963,341343,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D121302","U",392963,341339,"U",392932,341329,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D121401","U",392976,341333,"U",392979,341208,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D121402","U",392976,341207,"U",392972,341333,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D121501","U",392980,341348,"U",393214,341739,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D121502","U",393217,341742,"U",392983,341345,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D121601","U",393194,341744,"U",393025,341837,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D121602","U",393028,341836,"U",393199,341746,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D121701","U",393017,341847,"U",392967,341855,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D121702","U",392970,341858,"U",393021,341850,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D121801","U",392771,342048,"U",392618,341882,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D121901","U",392619,341872,"U",392651,341832,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D122001","U",392664,341833,"U",392920,342020,"1899-12-30T00:00:00","2010-12-17T15:55:33",1,"rev"
"3890D122101","U",391322,342757,"U",391228,342444,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D122102","U",391227,342453,"U",391321,342768,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D122201","U",391323,342347,"U",391064,341929,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D122202","U",391063,341935,"U",391321,342353,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D122301","U",391044,341927,"U",390835,342116,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D122302","U",390838,342122,"U",391046,341934,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D122401","U",391725,342195,"U",391634,342012,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D122402","U",391629,342015,"U",391720,342207,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D122501","U",391625,342003,"U",391452,341936,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D122502","U",391625,342006,"U",391450,341938,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D122601","U",390444,343350,"U",390588,343292,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D122602","U",390590,343287,"U",390441,343352,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D122701","U",390602,343292,"U",390763,343151,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D122702","U",390761,343145,"U",390602,343288,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D122801","U",390765,343134,"U",390653,342939,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D122802","U",390647,342938,"U",390760,343135,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D122901","U",390634,342925,"U",390479,342729,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D122902","U",390472,342731,"U",390632,342930,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D123001","U",390460,342724,"U",390255,342923,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D123002","U",390258,342923,"U",390463,342727,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D123101","U",389772,344464,"U",389748,344478,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D123102","U",389749,344482,"U",389781,344462,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D123201","U",389757,344506,"U",390229,344705,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D123202","U",390229,344702,"U",389745,344491,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D123301","U",390229,344705,"U",390759,344888,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D123302","U",390749,344884,"U",390229,344702,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D123401","U",390768,344873,"U",390710,344726,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D123402","U",390712,344732,"U",390765,344873,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D123501","U",390706,344710,"U",390791,344471,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D123502","U",390787,344472,"U",390699,344716,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D123601","U",390789,344456,"U",390758,344448,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D123602","U",390756,344452,"U",390782,344459,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D123701","U",390757,344429,"U",390692,343878,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D123702","U",390688,343880,"U",390751,344432,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D123801","U",389129,352195,"U",388771,352532,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D123901","U",388800,352567,"U",389174,352823,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D124001","U",389812,342464,"U",389495,342415,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D124201","U",389477,342417,"U",389404,342474,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D124301","U",389412,342483,"U",389704,342558,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D124401","U",392453,341320,"U",392409,339935,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D124402","U",392405,339934,"U",392511,341179,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D124501","U",388882,348836,"U",388793,348782,"1899-12-30T00:00:00","2010-02-09T16:14:00",1,"rev"
"3890D124601","U",388790,348774,"U",388894,348603,"1899-12-30T00:00:00","2010-02-09T16:15:00",1,"rev"
"3890D124701","U",387907,341127,"U",387455,341157,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D124801","U",389294,344842,"U",389670,344968,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D124802","U",389670,344963,"U",389296,344840,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D124901","U",389686,344962,"U",389726,344501,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D124902","U",389719,344504,"U",389681,344958,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D125301","U",386646,341358,"U",386956,341467,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D125302","U",386957,341462,"U",386647,341353,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D125401","U",386970,341460,"U",387217,341408,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D125402","U",387219,341404,"U",386966,341457,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D125501","U",389665,348740,"U",389572,348467,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"3890D125601","U",389562,348450,"U",389539,348195,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"400040004411","U",483392,148549,"U",483565,148698,"2010-06-09T12:01:00","2010-06-09T12:01:00",0,"new"
"40004401801A","U",498737,171010,"U",498826,171286,"1899-12-30T00:00:00","2010-04-09T10:52:00",2,"rev"
"40004401801B","U",498877,171315,"U",498990,171310,"1899-12-30T00:00:00","2010-04-12T15:14:00",2,"rev"
"40004401801C","U",499011,171318,"U",499030,171379,"1899-12-30T00:00:00","2010-04-12T15:52:00",2,"rev"
"40004401801D","U",499058,171404,"U",499107,171406,"1899-12-30T00:00:00","2010-04-06T14:05:00",4,"rev"
"40004401801E","U",499262,171360,"U",499545,171279,"1899-12-30T00:00:00","2010-03-25T16:10:00",5,"rev"
"40004401801F","U",499657,171233,"U",500226,171080,"1899-12-30T00:00:00","2010-04-09T11:44:00",3,"rev"
"40004401801G","U",500217,171064,"U",499646,171222,"1899-12-30T00:00:00","2010-04-09T11:43:00",3,"rev"
"40004401801H","U",499551,171261,"U",499265,171343,"1899-12-30T00:00:00","2010-03-25T16:09:00",5,"rev"
"40004401801I","U",499120,171395,"U",499059,171388,"1899-12-30T00:00:00","2010-04-06T14:02:00",7,"rev"
"40004401801J","U",499046,171377,"U",499026,171314,"1899-12-30T00:00:00","2010-04-12T15:51:00",2,"rev"
"40004401801K","U",498991,171294,"U",498873,171300,"1899-12-30T00:00:00","2010-04-12T15:16:00",2,"rev"
"40004401801L","U",498844,171282,"U",498753,171009,"1899-12-30T00:00:00","2010-04-09T10:51:00",2,"rev"
"40004401802A","U",497203,167875,"U",497686,168398,"1899-12-30T00:00:00","2010-04-09T11:50:00",6,"rev"
"40004401802B","U",497686,168374,"U",497216,167871,"1899-12-30T00:00:00","2010-04-09T11:51:00",5,"rev"
"40004401803A","U",502475,165466,"U",502220,165330,"1899-12-30T00:00:00","2010-04-08T13:36:00",5,"rev"
"40004401803B","U",502125,165309,"U",501662,165431,"1899-12-30T00:00:00","2010-04-09T11:58:00",3,"rev"
"40004401803C","U",501609,165516,"U",501363,166094,"1899-12-30T00:00:00","2010-04-09T13:10:00",12,"rev"
"40004401803D","U",501382,166173,"U",502232,166558,"1899-12-30T00:00:00","2009-11-25T14:38:00",8,"rev"
"40004401803E","U",502553,166424,"U",502886,165685,"1899-12-30T00:00:00","2010-04-07T15:21:00",6,"rev"
"40004401803F","U",502869,165677,"U",502538,166443,"1899-12-30T00:00:00","2010-04-07T15:21:00",6,"rev"
"40004401803G","U",502250,166543,"U",501391,166154,"1899-12-30T00:00:00","2009-11-25T14:38:00",5,"rev"
"40004401803H","U",501369,166117,"U",501626,165512,"1899-12-30T00:00:00","2010-04-09T13:09:00",10,"rev"
"40004401803I","U",501673,165443,"U",502122,165321,"1899-12-30T00:00:00","2010-04-09T11:57:00",3,"rev"
"40004401803J","U",502216,165343,"U",502469,165478,"1899-12-30T00:00:00","2010-04-08T13:37:00",5,"rev"
"40004401804A","U",502334,166716,"U",502131,167006,"1899-12-30T00:00:00","2010-04-09T13:04:00",4,"rev"
"40004401804B","U",501999,167065,"U",501250,167127,"1899-12-30T00:00:00","2010-04-09T13:07:00",6,"rev"
"40004401804C","U",500802,167123,"U",500383,167363,"1899-12-30T00:00:00","2010-03-25T14:58:00",4,"rev"
"40004401804D","U",500392,167376,"U",500809,167146,"1899-12-30T00:00:00","2010-03-25T14:59:00",5,"rev"
"40004401804E","U",501263,167155,"U",502001,167080,"1899-12-30T00:00:00","2010-04-09T13:06:00",4,"rev"
"40004401804F","U",502125,167034,"U",502347,166729,"1899-12-30T00:00:00","2010-04-09T13:03:00",2,"rev"
"40004401805A","U",504438,164337,"U",504508,164150,"1899-12-30T00:00:00","2010-04-01T13:31:00",2,"rev"
"40004401805C","U",504488,164080,"U",504648,163963,"1899-12-30T00:00:00","2010-04-06T15:18:00",3,"rev"
"40004401805D","U",504758,163925,"U",504953,164014,"1899-12-30T00:00:00","2010-04-13T13:09:00",2,"rev"
"40004401805E","U",504960,164042,"U",504888,164181,"1899-12-30T00:00:00","2010-06-30T13:36:00",4,"rev"
"40004401805F","U",504916,164230,"U",505111,164202,"1899-12-30T00:00:00","2010-04-09T11:22:00",4,"rev"
"40004401805G","U",505105,164191,"U",504913,164215,"1899-12-30T00:00:00","2010-04-09T11:23:00",4,"rev"
"40004401805H","U",504901,164193,"U",504973,164051,"1899-12-30T00:00:00","2010-04-14T12:03:00",2,"rev"
"40004401805I","U",504957,163998,"U",504762,163909,"1899-12-30T00:00:00","2010-04-13T13:08:00",2,"rev"
"40004401805J","U",504654,163945,"U",504482,164067,"1899-12-30T00:00:00","2010-04-06T15:17:00",3,"rev"
"40004401805L","U",504497,164139,"U",504424,164328,"1899-12-30T00:00:00","2010-04-01T13:30:00",2,"rev"
"40004401806A","U",504946,162425,"U",505117,162199,"1899-12-30T00:00:00","2010-04-09T13:39:00",6,"rev"
"40004401806B","U",504955,162059,"U",504839,161962,"1899-12-30T00:00:00","2010-04-13T13:30:00",5,"rev"
"40004401806C","U",504835,161947,"U",504900,161850,"1899-12-30T00:00:00","2010-04-13T14:42:00",4,"rev"
"40004401806D","U",504892,161812,"U",504796,161758,"1899-12-30T00:00:00","2010-03-25T15:47:00",3,"rev"
"40004401806E","U",504740,161786,"U",504534,162092,"1899-12-30T00:00:00","2010-04-08T15:35:00",2,"rev"
"40004401806F","U",504543,162101,"U",504753,161793,"1899-12-30T00:00:00","2010-04-08T15:37:00",2,"rev"
"40004401806G","U",504790,161770,"U",504886,161826,"1899-12-30T00:00:00","2010-03-25T15:46:00",2,"rev"
"40004401806H","U",504885,161844,"U",504822,161937,"1899-12-30T00:00:00","2010-04-13T14:43:00",6,"rev"
"40004401806I","U",504836,161977,"U",504948,162070,"1899-12-30T00:00:00","2010-04-13T13:31:00",5,"rev"
"40004401806J","U",505101,162196,"U",504943,162409,"1899-12-30T00:00:00","2010-04-09T13:40:00",4,"rev"
"40004402801A","U",504578,172771,"U",504665,173698,"1899-12-30T00:00:00","2008-05-16T14:57:00",2,"rev"
"40004402801B","U",504665,173698,"U",504578,172771,"1899-12-30T00:00:00","2008-05-16T14:57:00",2,"rev"
"40004402802A","U",505587,170759,"U",505556,170573,"1899-12-30T00:00:00","2010-04-06T16:18:00",4,"rev"
